UserID,Gender,BirthDate,Occupation,Zipcode
1537,Male,2002-07-22,20,02446
1538,Male,1995-04-10,3,22601
1539,Male,1995-05-06,3,02359
1540,Male,1975-04-27,0,97214
1541,Male,1964-03-17,17,23464-3016
1542,Male,2002-04-10,17,12054
1543,Male,1995-01-30,11,10549
1544,Male,1995-05-13,12,63146
1545,Male,1995-04-26,20,20009
1546,Male,1995-07-16,4,22903
1547,Male,1964-08-04,13,02115
1548,Male,1985-09-02,1,53703
1549,Male,1985-08-02,6,20901
1550,Male,2002-04-13,4,11580
1551,Male,1995-02-28,11,20008
1552,Male,1975-10-06,20,10021
1553,Female,1995-09-23,15,64116
1554,Female,1985-10-21,12,17013
1555,Female,2002-05-04,0,20008
1556,Male,2002-01-19,4,48073
1557,Female,2002-04-05,4,10039
1558,Male,2002-01-05,6,60611
1559,Male,1985-07-09,8,10014
1560,Female,1995-11-13,3,85226
1561,Female,2002-06-18,4,11214
1562,Male,2002-01-25,20,43611
1563,Female,2019-06-10,10,87123
1564,Male,1970-02-15,1,01096
1565,Male,1975-05-23,17,78731
1566,Male,1985-04-05,16,77550
1567,Male,1995-10-26,12,06511
1568,Female,2019-03-03,10,94086
1569,Female,1964-09-06,13,07701
1570,Male,2002-07-11,17,75093
1571,Male,1995-03-31,20,98033
1572,Female,1995-11-10,3,02155
1573,Male,2019-07-21,0,77479
1574,Male,1995-06-25,6,81007
1575,Female,1970-10-25,7,94949
1576,Female,1975-08-26,9,85202
1577,Male,1964-07-17,0,72227-5733
1578,Male,2002-04-13,4,22201
1579,Male,1995-08-11,0,60201
1580,Female,2002-03-16,4,76201
1581,Female,2002-09-03,4,10003
1582,Male,2002-11-04,0,10705
1583,Male,1985-07-01,6,94115
1584,Male,1995-02-22,19,45701
1585,Male,1964-03-27,20,92315
1586,Male,1975-10-22,7,77351
1587,Female,1995-10-01,3,30308
1588,Male,1995-05-05,11,22043
1589,Male,1995-03-02,0,95136
1590,Male,1985-03-21,1,95003
1591,Male,1970-07-30,7,26501
1592,Male,1985-01-21,7,50111
1593,Male,1995-09-07,16,78411
1594,Female,1985-06-07,20,10013
1595,Male,1985-03-10,1,92683-1892
1596,Female,2002-01-14,5,48108
1597,Male,1995-02-17,12,10002
1598,Male,1985-09-17,13,76548
1599,Male,1995-01-18,0,92646
1600,Male,1985-07-24,7,08234
1601,Male,1995-09-19,12,83001
1602,Female,1995-05-23,7,10562
1603,Female,1995-11-10,0,13326
1604,Male,1995-01-19,11,50111
1605,Female,2002-10-15,0,28270
1606,Female,1985-03-11,3,55405
1607,Male,1975-11-26,1,02135
1608,Male,1995-07-16,11,75230
1609,Female,1985-05-22,9,06830
1610,Male,1995-09-20,11,55555
1611,Male,1995-01-20,0,03867
1612,Male,1995-08-20,17,11354
1613,Male,2002-07-11,20,61801
1614,Male,1985-07-17,0,90027
1615,Female,1975-09-03,7,10022
1616,Male,1995-06-17,0,16101
1617,Male,1995-04-20,12,44060
1618,Male,1970-07-09,0,44139
1619,Male,1970-03-07,3,48843
1620,Male,1995-07-17,20,48009
1621,Male,1995-04-18,4,11423
1622,Male,2002-11-04,4,53715
1623,Male,1970-11-24,15,07746
1624,Male,1995-05-14,0,06810
1625,Male,1975-09-19,0,04330
1626,Male,2002-05-16,4,10010
1627,Male,2002-07-23,17,91505
1628,Male,2002-04-14,20,90028
1629,Male,2002-10-11,4,10003
1630,Male,1975-02-20,17,91355
1631,Female,1970-10-01,0,94514
1632,Male,1995-04-23,16,94120
1633,Female,1975-06-29,7,99701
1634,Female,1964-03-06,0,38340
1635,Male,1995-11-10,0,97212
1636,Female,1995-02-27,19,60612
1637,Male,1964-02-17,0,90049
1638,Female,2002-02-10,17,95405
1639,Male,1995-08-18,17,95405
1640,Male,1985-01-19,17,95610
1641,Male,1995-01-07,0,95819
1642,Male,1970-07-31,13,62002
1643,Male,1975-05-02,2,90813
1644,Male,2002-06-16,12,90210
1645,Female,2002-06-15,9,62225
1646,Male,1995-07-30,20,90046
1647,Male,2002-04-15,18,98118
1648,Male,1970-03-26,14,85202
1649,Male,2002-02-13,19,98034
1650,Male,1995-11-21,19,94607
1651,Male,1995-05-14,12,94520
1652,Male,1995-06-22,16,98208
1653,Male,2002-02-25,0,94044
1654,Female,1975-06-28,0,94114
1655,Male,2002-03-27,4,94507
1656,Male,1995-06-24,17,94122
1657,Female,1975-02-21,0,10022
1658,Female,1985-08-12,6,94214
1659,Female,2002-07-21,9,99703
1660,Female,1995-07-25,2,94577
1661,Male,1985-02-24,7,80526
1662,Male,1995-10-12,12,94121
1663,Male,2002-09-20,4,77845
1664,Female,2002-03-21,4,76707
1665,Male,1975-08-25,17,87505
1666,Male,1995-05-16,14,15241
1667,Male,1970-05-24,16,98516
1668,Male,1985-11-04,2,95602
1669,Female,1995-10-15,17,75006
1670,Female,1964-10-21,13,95320
1671,Male,1985-11-14,0,98368
1672,Male,1995-05-12,17,93933
1673,Male,2019-07-27,10,98043-3621
1674,Male,1985-02-28,2,95816
1675,Female,1995-07-24,6,97116
1676,Male,2002-05-19,4,91301
1677,Male,2002-09-19,14,97123
1678,Female,2002-11-05,17,97070
1679,Male,1995-08-12,12,98052
1680,Male,1995-08-15,20,95380
1681,Male,2002-08-12,4,78705
1682,Male,1995-11-15,2,98102
1683,Female,1995-07-15,7,98109
1684,Male,2002-10-06,3,85226
1685,Male,1985-01-26,12,95833
1686,Male,1985-09-15,12,94062
1687,Male,1995-01-05,3,85013
1688,Female,2002-06-25,4,34243
1689,Male,1985-10-02,5,98465
1690,Male,1985-04-16,16,98029
1691,Female,1995-08-10,17,85301
1692,Male,1985-04-15,20,97333
1693,Male,1995-03-13,12,98684
1694,Male,1995-02-22,12,98116
1695,Male,1995-07-25,1,97206
1696,Male,1985-05-16,7,95765
1697,Female,2002-03-06,4,98052
1698,Male,1985-09-26,2,97214
1699,Female,1995-02-19,19,98102
1700,Male,1995-10-06,20,98119
1701,Female,1995-09-20,4,97233
1702,Male,2002-05-24,10,97303
1703,Male,2002-11-14,15,77047
1704,Male,1995-01-14,4,98926
1705,Female,2002-01-03,4,85033
1706,Male,1995-11-01,20,19134
1707,Male,1970-07-21,1,95070
1708,Male,1995-11-29,0,64106
1709,Male,1995-10-25,0,73147
1710,Male,2002-04-05,0,94530
1711,Female,2002-04-10,4,30134
1712,Male,1995-09-05,0,73003
1713,Male,1995-09-29,0,47421
1714,Male,1995-10-09,17,43212
1715,Male,1995-08-15,16,53406
1716,Male,1995-06-28,0,43229
1717,Female,1970-01-05,6,30307
1718,Male,2002-09-30,4,43235
1719,Male,2002-01-17,16,60523
1720,Male,2002-08-10,4,94720
1721,Male,2002-01-01,19,70043
1722,Male,1985-07-18,0,72058
1723,Male,1985-09-24,17,60103
1724,Male,2002-03-24,4,00961
1725,Male,2002-07-04,19,67218
1726,Male,1995-08-19,2,60160
1727,Male,1985-02-14,16,50317
1728,Male,2002-03-22,4,11710-1641
1729,Male,1995-03-23,7,53715
1730,Female,2002-11-30,4,60137
1731,Female,2002-01-02,0,91601
1732,Male,2002-11-24,4,13655
1733,Male,2002-06-30,14,43725
1734,Male,1975-11-07,17,94602
1735,Male,2002-06-02,20,30605
1736,Male,1964-11-18,8,00606
1737,Male,1985-02-20,20,46614
1738,Male,1985-03-13,16,30034
1739,Male,1964-09-26,16,77079
1740,Male,1964-11-03,1,96153
1741,Male,1985-01-07,7,91107
1742,Male,1995-11-20,15,08109
1743,Male,1985-08-12,17,77566
1744,Male,1985-08-08,12,50325
1745,Male,1975-06-03,0,94114
1746,Male,1995-07-28,4,33157
1747,Male,1995-10-21,0,90638
1748,Male,1970-08-15,1,04240
1749,Male,1995-09-10,2,10040
1750,Male,1970-11-28,5,10128
1751,Male,1985-04-30,20,77024
1752,Male,1995-03-28,3,96813
1753,Male,1985-03-21,6,90803
1754,Male,2002-06-18,19,27028
1755,Female,2002-01-05,4,77005
1756,Female,1995-10-01,1,75149
1757,Male,1995-01-08,4,75206
1758,Female,1995-04-12,0,33067-1400
1759,Male,1995-05-30,16,22112
1760,Female,1995-08-13,3,90016
1761,Male,1985-09-14,0,72058
1762,Male,1995-01-01,14,75230
1763,Male,1985-06-06,7,76248
1764,Male,2002-04-19,0,75149
1765,Male,2002-06-16,4,13655
1766,Female,1975-02-11,0,94566
1767,Male,1995-08-22,20,75205
1768,Male,1975-07-20,16,75067
1769,Male,1995-03-27,17,75240
1770,Male,1985-05-11,16,79605
1771,Male,1995-11-19,17,75044
1772,Male,1964-03-05,2,90680
1773,Male,2002-07-26,4,07030
1774,Male,1995-05-29,17,99003
1775,Male,1995-11-21,4,70115
1776,Male,1995-10-13,0,45801
1777,Male,1995-05-01,20,17022
1778,Male,2002-01-21,4,94704
1779,Male,2002-05-14,1,78133
1780,Male,1985-06-10,1,22181
1781,Female,1985-10-07,0,08009
1782,Male,1975-09-06,0,23454
1783,Male,2002-04-28,4,10027
1784,Male,2002-03-02,20,18104
1785,Male,2002-09-21,4,04901
1786,Male,1975-01-07,1,85721
1787,Male,2002-07-13,8,90210
1788,Male,1975-07-22,2,19104
1789,Male,2019-11-05,10,19116
1790,Male,1995-05-05,0,19152
1791,Male,2002-11-20,4,19146
1792,Female,1995-02-05,2,53523
1793,Male,1995-05-07,4,20008
1794,Male,1995-10-08,11,20878
1795,Male,2002-10-11,17,20724
1796,Male,1970-02-16,11,20852
1797,Male,1985-02-15,7,52003
1798,Male,1975-04-29,11,22204
1799,Male,1985-06-29,11,70118
1800,Male,2002-02-09,4,70118
1801,Female,1995-06-08,6,54729
1802,Male,2002-08-02,4,22903
1803,Male,1995-03-28,2,50021
1804,Male,1995-09-06,7,22314
1805,Male,2002-09-30,4,22401
1806,Male,2002-07-25,4,22032
1807,Male,2002-03-06,17,20742
1808,Female,2002-06-10,4,22031
1809,Female,1995-11-09,14,12189
1810,Male,1970-07-12,13,90210
1811,Male,1964-01-30,2,08825
1812,Female,1995-11-07,12,48103
1813,Female,1985-11-17,6,90035
1814,Male,1970-01-21,7,10014
1815,Male,2019-07-29,1,30707
1816,Female,1985-10-07,9,56007
1817,Male,1985-11-30,1,53706
1818,Male,2019-03-16,8,02254
1819,Female,1985-03-31,12,45249
1820,Male,1995-05-27,20,50265
1821,Male,1995-09-13,20,43315
1822,Female,1995-11-25,0,53713
1823,Female,1985-05-19,1,92801
1824,Female,2002-08-13,4,43560
1825,Male,1995-07-21,7,50310
1826,Male,1975-06-22,11,49265
1827,Female,1995-05-08,1,07721
1828,Male,2002-02-22,4,07030
1829,Male,1995-10-27,16,07302
1830,Male,2002-04-10,4,12180
1831,Male,2002-03-19,4,53190
1832,Female,2002-10-12,4,14433
1833,Male,2002-10-25,17,07030
1834,Male,1985-02-23,5,10990
1835,Male,1995-06-25,19,11501
1836,Male,1995-02-15,0,10016
1837,Male,1995-09-10,2,08817
1838,Male,1985-06-01,7,10011
1839,Male,2002-05-13,4,07940
1840,Male,1995-01-06,12,11217
1841,Male,2002-09-19,0,95037
1842,Male,2002-03-06,4,53190
1843,Male,1995-01-13,12,10014
1844,Female,2002-10-27,4,53711
1845,Male,1995-05-23,2,10002
1846,Male,1975-09-25,12,95051
1847,Male,2002-09-24,4,60047
1848,Male,1985-11-20,5,10011
1849,Male,1985-03-07,7,11747
1850,Male,2002-06-26,5,12582
1851,Male,1995-01-24,19,59602
1852,Male,1995-07-24,12,10036
1853,Male,1970-03-18,0,90803
1854,Male,1995-09-22,0,92346
1855,Male,2002-07-24,4,93004
1856,Male,1964-10-16,7,92065
1857,Male,2019-02-25,10,92106
1858,Female,2002-11-28,4,59715
1859,Female,1995-11-10,4,66049
1860,Male,1964-03-12,16,94591
1861,Male,1970-03-06,16,92129
1862,Male,1970-02-23,14,95129
1863,Male,2002-05-04,4,90048
1864,Male,1985-07-25,7,94306
1865,Female,2002-03-09,1,94606
1866,Male,1995-04-25,7,94043
1867,Male,1970-08-26,7,95008
1868,Male,1970-04-26,11,92346
1869,Male,1975-10-11,14,95148
1870,Male,1964-08-01,13,85248
1871,Female,1975-01-24,1,46774
1872,Male,1970-03-22,20,92106
1873,Male,1985-10-16,7,02127
1874,Male,1975-07-04,7,95076
1875,Male,1985-09-26,12,94107
1876,Male,1995-03-21,12,92024
1877,Female,1975-06-03,20,90069
1878,Male,2019-10-19,10,92846
1879,Male,1995-01-09,4,29732
1880,Male,1985-09-23,0,91006
1881,Male,1985-08-08,2,95008
1882,Male,1985-07-31,16,92352
1883,Female,1970-03-23,0,94521
1884,Male,1975-05-07,20,93108
1885,Male,1970-01-14,17,94611
1886,Male,1995-09-29,12,94086
1887,Male,1964-03-03,15,92119
1888,Male,1985-01-24,12,95124
1889,Male,2002-09-05,14,80023
1890,Male,1970-11-24,6,94702
1891,Male,1975-09-27,1,91335
1892,Male,1995-01-19,20,90066
1893,Female,1985-05-18,0,90024
1894,Female,1985-04-28,7,94602
1895,Male,1985-06-01,14,89119
1896,Male,1964-11-07,13,92115
1897,Female,1970-10-03,2,94530
1898,Male,1995-06-23,12,91101
1899,Female,1975-03-27,6,02135
1900,Male,1964-02-21,12,94109
1901,Male,1970-01-31,7,94024
1902,Male,1995-01-16,19,93536
1903,Male,1985-02-09,0,90401
1904,Male,2002-02-20,1,30115
1905,Female,1985-02-26,20,94118
1906,Female,1995-08-13,5,91311
1907,Male,1985-01-01,17,94804
1908,Male,1964-11-04,13,95129
1909,Male,2002-03-24,4,89146
1910,Male,2019-01-19,10,94707
1911,Female,2002-11-11,4,92805
1912,Male,1995-03-19,4,91325
1913,Male,1995-05-10,17,95126
1914,Female,1985-04-27,14,95051
1915,Male,1970-09-27,13,01938
1916,Male,1975-10-30,7,90405
1917,Male,2002-11-10,10,92704
1918,Female,1975-01-16,6,95209
1919,Male,2019-07-29,0,94525
1920,Female,1985-05-18,7,80122
1921,Male,1964-09-14,12,92780
1922,Female,1995-11-02,7,94303
1923,Male,1985-03-17,7,90026
1924,Female,1964-08-29,6,90630
1925,Male,1970-06-02,7,92886
1926,Female,2019-03-16,0,95404
1927,Male,1985-10-19,7,94806
1928,Male,2019-01-03,10,94501
1929,Female,2019-03-24,10,91107
1930,Male,1995-09-03,15,94550
1931,Male,1995-10-06,2,94114
1932,Male,1995-02-13,7,94114
1933,Male,2002-03-02,19,94703
1934,Male,1995-06-05,17,95014
1935,Male,2019-09-24,10,90405
1936,Male,1985-11-18,0,90026
1937,Male,1995-03-05,11,92335
1938,Female,1995-06-17,2,91351
1939,Female,1985-01-03,2,94930
1940,Male,1995-07-25,12,95158
1941,Male,1985-10-21,17,94550
1942,Male,1985-05-30,5,04901
1943,Male,2002-03-09,4,91501
1944,Female,2002-11-20,4,93107
1945,Male,1995-06-03,20,92866
1946,Male,1995-07-07,14,94110
1947,Male,1995-08-26,7,94041
1948,Male,2019-02-20,10,93111
1949,Male,2002-10-01,17,92595
1950,Male,1995-08-12,12,49024
1951,Female,2002-03-18,4,90630
1952,Male,1985-01-21,1,91030
1953,Female,1995-01-25,2,94566
1954,Male,1995-08-04,16,91402
1955,Male,2019-05-22,19,03109
1956,Male,1985-06-22,0,44280
1957,Female,2002-01-14,4,23185
1958,Female,1995-10-02,1,17055
1959,Female,1970-11-14,13,53092
1960,Male,1975-09-21,7,55555
1961,Female,1970-08-04,3,91911
1962,Female,2002-07-23,1,60914
1963,Female,1970-03-03,9,91941
1964,Female,1995-09-08,6,89523
1965,Male,1964-08-28,17,48304
1966,Male,1995-08-31,20,93637
1967,Male,1970-08-20,7,92116
1968,Male,1995-01-29,11,85258
1969,Female,1995-09-22,3,92116
1970,Male,1970-06-02,13,89052
1971,Female,1995-09-22,14,80230
1972,Male,1975-11-01,17,92111
1973,Male,1995-01-09,1,22903
1974,Male,1985-03-17,17,12159
1975,Male,2002-05-20,4,97361
1976,Male,1985-07-29,5,58703
1977,Male,1964-10-07,6,02726
1978,Male,2019-10-04,10,43357
1979,Male,1964-03-04,17,49506
1980,Male,1985-08-09,7,06460
1981,Male,1964-08-20,1,80303
1982,Male,2019-02-14,10,80540
1983,Male,1995-01-21,14,92109
1984,Male,2002-09-03,10,92130
1985,Male,1975-01-12,12,92122
1986,Male,1970-11-19,13,91977
1987,Male,1995-01-28,17,62629
1988,Female,1995-07-21,1,85224
1989,Male,1970-06-04,6,02090
1990,Male,1995-10-02,7,85257
1991,Male,1995-05-17,20,48309
1992,Male,2002-09-10,4,85259
1993,Male,1985-02-22,17,99508
1994,Male,1985-02-08,2,89012
1995,Male,1995-04-28,1,85364
1996,Male,1985-03-13,0,85621
1997,Male,1995-01-02,0,84108
1998,Female,1970-02-10,9,24018
1999,Female,1985-08-27,3,02113
2000,Male,2002-09-12,4,44685
2001,Male,1970-05-22,1,48197
2002,Female,1964-07-20,13,02136-1522
2003,Male,2019-07-15,10,80014
2004,Male,1975-08-06,19,53572
2005,Male,2002-04-19,4,58601
2006,Male,1985-11-28,0,66048
2007,Male,1970-02-20,16,80442
2008,Male,1995-10-14,3,48220
2009,Female,1985-11-06,7,60625
2010,Male,2002-03-14,4,81520
2011,Female,1985-07-28,3,01545
2012,Male,1995-10-29,4,49456
2013,Male,1975-09-01,0,60543
2014,Male,2002-04-12,4,53233
2015,Male,2002-09-08,4,01003
2016,Female,1964-07-11,2,20783
2017,Male,1995-05-08,17,35808
2018,Male,1985-03-05,16,46214
2019,Male,1970-09-12,1,27705
2020,Male,1995-04-08,7,45011
2021,Male,1995-10-16,0,61364
2022,Male,1995-04-26,7,60137
2023,Male,2002-07-08,4,56001
2024,Male,2019-03-13,19,06614
2025,Male,1964-08-12,13,03440
2026,Male,1970-11-30,16,49277
2027,Female,1995-09-04,9,48021
2028,Male,1975-10-14,6,44131
2029,Female,1995-05-28,12,10011
2030,Male,1995-03-28,4,77345
2031,Male,1985-10-24,20,60640
2032,Male,1970-05-25,14,44614
2033,Female,1975-04-07,20,91436
2034,Female,1975-10-05,2,01851
2035,Female,2002-02-16,0,45212
2036,Female,1995-06-05,14,90046
2037,Male,1964-06-20,14,02468
2038,Female,1975-10-28,1,33301
2039,Male,1970-03-03,16,60060
2040,Female,1995-06-06,7,02494
2041,Female,1995-08-28,20,24015
2042,Male,2019-11-10,10,79358
2043,Male,1995-06-28,14,37931
2044,Female,1975-07-29,0,49408
2045,Female,2019-11-19,0,24179
2046,Male,1985-01-14,1,91711
2047,Male,2019-06-13,10,06437
2048,Male,1970-08-23,6,49456
2049,Female,1970-02-22,0,13210
2050,Female,1985-03-02,3,99504
2051,Male,1985-03-31,7,93906
2052,Male,2019-08-26,10,46033
2053,Male,1975-01-12,11,06416
2054,Male,1995-01-30,12,03110
2055,Male,1970-10-12,11,49008
2056,Male,1995-08-14,4,56301
2057,Male,1985-06-07,1,49417
2058,Female,1964-10-19,1,06437
2059,Male,1985-07-03,0,44130
2060,Male,2019-03-03,1,48304
2061,Male,1964-04-09,1,44107
2062,Male,2002-05-14,4,44646
2063,Male,1995-04-06,4,43138
2064,Male,1985-03-14,1,01020
2065,Male,1995-08-01,6,46807
2066,Female,1995-02-02,6,53202
2067,Male,1970-09-08,16,06430
2068,Female,1985-03-10,12,43528
2069,Male,1964-04-12,15,79068
2070,Female,1985-07-02,6,13210
2071,Male,1975-09-29,7,01605
2072,Female,1970-03-06,12,21133
2073,Female,2002-04-19,4,13148
2074,Male,2002-04-08,4,48197
2075,Female,1995-06-19,4,13210
2076,Male,2002-07-01,4,13165
2077,Male,2002-10-07,0,55112
2078,Male,2002-04-12,4,13323
2079,Male,2019-02-22,10,45241
2080,Male,1995-05-29,11,37931
2081,Male,2002-10-12,17,49445
2082,Male,2019-08-31,19,48323
2083,Male,2002-05-01,4,64920
2084,Male,2002-09-02,4,23186
2085,Male,2002-08-23,0,06360
2086,Male,1985-11-07,14,48328
2087,Male,1995-05-29,0,37923-3112
2088,Male,1970-05-07,7,60618
2089,Male,1985-08-30,17,17601
2090,Male,1985-08-11,17,48313
2091,Female,1985-09-30,20,48044
2092,Male,1964-09-28,1,49006
2093,Male,2002-11-25,0,48322
2094,Male,1985-06-21,2,60061
2095,Male,1964-01-17,13,58504
2096,Female,1995-09-14,17,33990
2097,Male,2002-07-16,5,48504
2098,Male,1985-05-10,20,48067
2099,Female,2002-07-11,0,48823
2100,Female,1995-03-02,0,24017
2101,Male,1995-10-06,16,48309
2102,Male,1995-08-28,11,48825
2103,Male,1985-02-21,12,03062
2104,Male,1975-02-10,15,60035
2105,Male,1995-05-17,1,24060
2106,Female,2002-11-03,20,495321
2107,Male,1995-09-13,1,24060
2108,Male,2019-03-19,10,60462
2109,Male,1995-08-02,16,13090
2110,Male,1970-11-09,11,46802
2111,Male,1964-02-17,13,32806
2112,Female,1975-01-02,12,23116
2113,Male,1995-06-18,6,04456
2114,Male,2002-11-07,18,21740
2115,Male,1985-03-29,17,01519
2116,Male,2002-04-01,4,49546
2117,Male,1964-02-02,13,49307
2118,Male,1995-06-08,14,02148
2119,Male,1985-01-08,4,10036
2120,Male,2019-08-13,0,02780
2121,Male,1964-06-17,13,02356
2122,Male,1985-01-24,12,61614
2123,Female,1985-05-15,0,13064
2124,Male,1995-05-24,0,12306
2125,Male,1985-11-21,3,46033
2126,Male,1964-11-24,14,02632
2127,Male,2002-05-09,4,12309
2128,Female,1975-03-24,1,46737
2129,Male,1995-06-06,5,04103
2130,Male,1975-11-05,0,03060
2131,Male,1995-04-26,0,01701
2132,Male,1964-08-21,14,02632
2133,Female,2019-08-02,10,01607
2134,Male,2002-02-03,10,02780
2135,Male,1970-05-28,1,01778
2136,Male,1985-08-15,18,13027
2137,Female,2019-06-08,10,00681
2138,Female,2002-08-25,4,88119
2139,Female,1970-11-08,3,33615
2140,Male,1975-10-03,14,46804
2141,Female,1970-08-09,16,48706
2142,Female,1975-01-26,14,46804
2143,Male,2002-07-01,4,32607
2144,Male,2002-06-19,0,46517
2145,Male,2002-02-10,10,32750
2146,Male,2002-08-14,2,96002
2147,Female,2002-02-07,0,60641
2148,Female,2002-04-08,0,81301
2149,Male,1995-03-07,0,60089
2150,Female,2002-11-18,4,22904
2151,Male,1964-09-23,13,33316
2152,Male,2002-09-18,4,22807
2153,Male,2002-06-15,16,97405
2154,Male,1995-11-28,12,68508
2155,Female,2019-05-26,10,50246
2156,Male,2002-06-28,19,55912
2157,Female,2002-11-15,3,45244
2158,Male,1995-10-01,12,60618
2159,Female,1970-05-06,14,60618
2160,Female,2002-01-03,19,46556
2161,Female,1985-11-01,2,95521
2162,Female,2019-10-03,10,35810
2163,Male,2002-09-01,0,87122
2164,Male,1985-01-08,0,95826
2165,Male,1995-08-17,7,32836
2166,Male,2019-04-18,10,99203
2167,Female,1995-03-25,6,95833
2168,Male,2019-05-04,10,60202
2169,Male,2019-06-21,0,95451
2170,Female,1970-11-04,16,99114
2171,Male,1985-10-26,0,48103
2172,Male,2002-05-04,20,60641
2173,Male,1970-07-02,13,87502
2174,Male,1970-03-23,12,87505
2175,Male,1995-03-30,4,99217
2176,Male,2019-04-20,19,73505
2177,Female,1985-08-22,20,95451
2178,Male,1975-03-17,14,85251
2179,Female,1995-04-07,0,28304
2180,Male,1995-11-30,12,27713-9225
2181,Male,1995-08-20,0,45245
2182,Female,1995-05-22,4,60443
2183,Female,1964-01-30,1,11795
2184,Male,2002-08-28,4,45403
2185,Male,1975-03-06,17,27502
2186,Male,2002-05-01,5,41018
2187,Male,1975-10-02,16,60126
2188,Female,2002-03-17,19,60641
2189,Male,2019-05-16,10,60148
2190,Female,1995-10-20,15,27603
2191,Male,2002-07-21,4,45231
2192,Female,1995-08-07,0,27713
2193,Male,2019-10-30,10,41011
2194,Male,1995-07-25,17,45233
2195,Male,2019-09-06,10,60148
2196,Male,1995-06-25,12,45140
2197,Female,1995-10-29,1,27515
2198,Female,1985-03-08,9,46815
2199,Male,2019-04-10,10,60613
2200,Male,1985-11-03,1,60016
2201,Male,1964-07-26,20,46804
2202,Female,2019-10-10,10,11743
2203,Male,1975-10-07,12,53718
2204,Male,1964-07-06,3,94941
2205,Female,1995-08-25,7,10016
2206,Male,1975-01-03,7,11201
2207,Male,2002-04-10,4,07508
2208,Male,1995-11-04,0,10006
2209,Male,1985-05-20,7,10011
2210,Male,1975-11-12,17,88005-4313
2211,Male,1975-04-12,6,01950
2212,Male,2002-11-30,4,80521
2213,Female,1995-04-17,0,60622
2214,Female,1995-08-03,1,46807
2215,Female,1995-04-21,0,93940
2216,Female,1995-01-20,20,60612
2217,Male,2019-09-28,10,44906
2218,Male,1985-04-29,17,64153
2219,Male,1995-03-31,6,60060
2220,Female,1970-11-04,3,95451-9554
2221,Male,1964-06-28,17,94931
2222,Female,1975-11-24,1,13088
2223,Male,1995-04-11,2,60123
2224,Male,1995-05-21,12,60025
2225,Male,1995-05-17,5,96815
2226,Female,1995-03-04,7,27514
2227,Male,1970-08-11,14,60016
2228,Male,1995-04-04,12,60025
2229,Male,1975-04-02,0,61821
2230,Female,1975-06-01,1,60302
2231,Male,1970-02-12,11,85726
2232,Male,1995-10-12,14,60061
2233,Female,1985-05-23,3,60187
2234,Male,1964-09-22,1,85718
2235,Male,2019-02-16,10,46324
2236,Male,2019-06-04,10,96782
2237,Female,1985-10-27,6,14905
2238,Female,1995-10-05,4,32607
2239,Male,2002-01-07,10,60148
2240,Male,1975-09-25,12,64117
2241,Male,1975-02-25,5,60647
2242,Male,2002-01-21,4,60115
2243,Male,1975-04-30,2,86701
2244,Male,2019-06-11,10,60565
2245,Male,2019-05-29,10,60007
2246,Male,1995-03-11,0,60622
2247,Male,1975-11-16,2,60613
2248,Female,1985-11-04,12,46755
2249,Male,1995-10-29,5,60466
2250,Male,2002-10-10,19,60010
2251,Male,1985-01-14,14,60626
2252,Female,2002-10-22,1,01562
2253,Female,1970-10-01,0,46815
2254,Male,1985-10-09,5,33317
2255,Female,1985-08-27,6,44303
2256,Female,1975-10-22,15,59840
2257,Female,2002-08-02,4,59715
2258,Female,2002-01-29,4,10033
2259,Female,1964-07-14,16,70503
2260,Female,1995-10-20,20,46835
2261,Male,1995-07-27,5,33025
2262,Male,1975-04-15,17,48116
2263,Male,1995-05-06,6,70508
2264,Female,1975-02-10,7,37877
2265,Male,1964-04-16,13,60506
2266,Female,1970-04-12,2,48118
2267,Female,1964-07-14,13,37774
2268,Female,1985-10-22,1,46774
2269,Female,1975-10-02,0,11217
2270,Male,2002-09-28,1,14620
2271,Male,1970-05-06,14,13210
2272,Male,1995-02-26,0,71731
2273,Male,1995-11-16,6,23235
2274,Male,2002-06-23,2,31401
2275,Male,1964-10-31,7,39211
2276,Male,1964-04-06,13,44143
2277,Female,1975-11-20,9,13035
2278,Male,1970-11-30,17,01536
2279,Male,1970-04-06,7,08816
2280,Male,1964-10-15,6,74105
2281,Male,1975-02-23,11,48104
2282,Male,1970-07-27,2,32117
2283,Male,1985-10-10,18,44708
2284,Male,1995-08-20,20,90024
2285,Female,2019-05-21,10,13090
2286,Male,1985-02-06,17,82604
2287,Male,1964-09-18,0,06082
2288,Male,2019-10-02,10,13066
2289,Female,1970-05-01,1,52002
2290,Male,1995-07-14,0,61021
2291,Male,1975-08-30,1,13214
2292,Male,1970-04-14,15,13039
2293,Female,1964-11-07,3,48130
2294,Male,1964-02-13,13,48108
2295,Male,1975-11-19,11,72316
2296,Female,1995-06-14,6,22923
2297,Male,1964-02-10,13,52003
2298,Male,1985-05-07,17,77584
2299,Female,2002-08-07,10,13090
2300,Male,1964-06-10,13,49423
2301,Female,1995-02-21,12,02478
2302,Male,1970-07-11,12,48104
2303,Male,1970-07-14,17,08055
2304,Male,1975-05-29,12,94103
2305,Male,1970-07-21,20,48104
2306,Female,2002-08-10,4,02138
2307,Male,1995-10-21,17,02140
2308,Female,1975-10-23,16,48103
2309,Female,1975-03-05,0,08901
2310,Male,1975-07-28,12,48130
